"Pincode","State","District","Hospitalized","Deceased","Recovered"
518467,"AP","Kurnool",53,0,0
518467,"AP","Kurnool",53,0,0
518302,"AP","Kurnool",53,0,0
518380,"AP","Kurnool",53,0,0
518349,"AP","Kurnool",53,0,0
518360,"AP","Kurnool",53,0,0
518390,"AP","Kurnool",53,0,0
518464,"AP","Kurnool",53,0,0
518598,"AP","Kurnool",53,0,0
518385,"AP","Kurnool",53,0,0
518220,"AP","Kurnool",53,0,0
518003,"AP","Kurnool",53,0,0
518347,"AP","Kurnool",53,0,0
518344,"AP","Kurnool",53,0,0
518395,"AP","Kurnool",53,0,0
518323,"AP","Kurnool",53,0,0
518333,"AP","Kurnool",53,0,0
518216,"AP","Kurnool",53,0,0
518401,"AP","Kurnool",53,0,0
518010,"AP","Kurnool",53,0,0
518422,"AP","Kurnool",53,0,0
518343,"AP","Kurnool",53,0,0
518323,"AP","Kurnool",53,0,0
518465,"AP","Kurnool",53,0,0
518222,"AP","Kurnool",53,0,0
518308,"AP","Kurnool",53,0,0
518344,"AP","Kurnool",53,0,0
518347,"AP","Kurnool",53,0,0
518463,"AP","Kurnool",53,0,0
518006,"AP","Kurnool",53,0,0
518216,"AP","Kurnool",53,0,0
518221,"AP","Kurnool",53,0,0
518221,"AP","Kurnool",53,0,0
518422,"AP","Kurnool",53,0,0
518333,"AP","Kurnool",53,0,0
518350,"AP","Kurnool",53,0,0
518323,"AP","Kurnool",53,0,0
518348,"AP","Kurnool",53,0,0
518349,"AP","Kurnool",53,0,0
518350,"AP","Kurnool",53,0,0
518422,"AP","Kurnool",53,0,0
518360,"AP","Kurnool",53,0,0
518308,"AP","Kurnool",53,0,0
518422,"AP","Kurnool",53,0,0
518222,"AP","Kurnool",53,0,0
518468,"AP","Kurnool",53,0,0
518006,"AP","Kurnool",53,0,0
518533,"AP","Kurnool",53,0,0
518002,"AP","Kurnool",53,0,0
518599,"AP","Kurnool",53,0,0
518411,"AP","Kurnool",53,0,0
518463,"AP","Kurnool",53,0,0
518347,"AP","Kurnool",53,0,0
518350,"AP","Kurnool",53,0,0
518004,"AP","Kurnool",53,0,0
518221,"AP","Kurnool",53,0,0
518343,"AP","Kurnool",53,0,0
518302,"AP","Kurnool",53,0,0
518350,"AP","Kurnool",53,0,0
518508,"AP","Kurnool",53,0,0
518345,"AP","Kurnool",53,0,0
518101,"AP","Kurnool",53,0,0
518452,"AP","Kurnool",53,0,0
518302,"AP","Kurnool",53,0,0
518533,"AP","Kurnool",53,0,0
518395,"AP","Kurnool",53,0,0
518323,"AP","Kurnool",53,0,0
518302,"AP","Kurnool",53,0,0
518347,"AP","Kurnool",53,0,0
518216,"AP","Kurnool",53,0,0
518001,"AP","Kurnool",53,0,0
518385,"AP","Kurnool",53,0,0
518395,"AP","Kurnool",53,0,0
518350,"AP","Kurnool",53,0,0
518004,"AP","Kurnool",53,0,0
518349,"AP","Kurnool",53,0,0
518390,"AP","Kurnool",53,0,0
518405,"AP","Kurnool",53,0,0
518333,"AP","Kurnool",53,0,0
518345,"AP","Kurnool",53,0,0
518004,"AP","Kurnool",53,0,0
518348,"AP","Kurnool",53,0,0
518599,"AP","Kurnool",53,0,0
518333,"AP","Kurnool",53,0,0
518462,"AP","Kurnool",53,0,0
518465,"AP","Kurnool",53,0,0
518343,"AP","Kurnool",53,0,0
518466,"AP","Kurnool",53,0,0
518002,"AP","Kurnool",53,0,0
518010,"AP","Kurnool",53,0,0
518599,"AP","Kurnool",53,0,0
518468,"AP","Kurnool",53,0,0
518467,"AP","Kurnool",53,0,0
518360,"AP","Kurnool",53,0,0
518533,"AP","Kurnool",53,0,0
518345,"AP","Kurnool",53,0,0
534275,"AP","West Godavari",15,0,0
534235,"AP","West Godavari",15,0,0
534341,"AP","West Godavari",15,0,0
534243,"AP","West Godavari",15,0,0
534112,"AP","West Godavari",15,0,0
534196,"AP","West Godavari",15,0,0
534266,"AP","West Godavari",15,0,0
533216,"AP","East Godavari",11,0,0
534250,"AP","West Godavari",15,0,0
522212,"AP","Guntur",30,0,0
505325,"AP","Guntur",30,0,0
522211,"AP","Guntur",30,0,0
522212,"AP","Guntur",30,0,0
522313,"AP","Guntur",30,0,0
522101,"AP","Guntur",30,0,0
522265,"AP","Guntur",30,0,0
522315,"AP","Guntur",30,0,0
522213,"AP","Guntur",30,0,0
522314,"AP","Guntur",30,0,0
522330,"AP","Guntur",30,0,0
522201,"AP","Guntur",30,0,0
522307,"AP","Guntur",30,0,0
522124,"AP","Guntur",30,0,0
522256,"AP","Guntur",30,0,0
522256,"AP","Guntur",30,0,0
522317,"AP","Guntur",30,0,0
522316,"AP","Guntur",30,0,0
522301,"AP","Guntur",30,0,0
522262,"AP","Guntur",30,0,0
522264,"AP","Guntur",30,0,0
522324,"AP","Guntur",30,0,0
522124,"AP","Guntur",30,0,0
522124,"AP","Guntur",30,0,0
522268,"AP","Guntur",30,0,0
522262,"AP","Guntur",30,0,0
522202,"AP","Guntur",30,0,0
522211,"AP","Guntur",30,0,0
522265,"AP","Guntur",30,0,0
522312,"AP","Guntur",30,0,0
522309,"AP","Guntur",30,0,0
522256,"AP","Guntur",30,0,0
522311,"AP","Guntur",30,0,0
522329,"AP","Guntur",30,0,0
522324,"AP","Guntur",30,0,0
522309,"AP","Guntur",30,0,0
522307,"AP","Guntur",30,0,0
522315,"AP","Guntur",30,0,0
522259,"AP","Guntur",30,0,0
522124,"AP","Guntur",30,0,0
522265,"AP","Guntur",30,0,0
522318,"AP","Guntur",30,0,0
522309,"AP","Guntur",30,0,0
522264,"AP","Guntur",30,0,0
522304,"AP","Guntur",30,0,0
522309,"AP","Guntur",30,0,0
522111,"AP","Guntur",30,0,0
522212,"AP","Guntur",30,0,0
522261,"AP","Guntur",30,0,0
521157,"AP","Krishna",28,0,0
521135,"AP","Krishna",28,0,0
522213,"AP","Guntur",30,0,0
522213,"AP","Guntur",30,0,0
522309,"AP","Guntur",30,0,0
522257,"AP","Guntur",30,0,0
522264,"AP","Guntur",30,0,0
522301,"AP","Guntur",30,0,0
522301,"AP","Guntur",30,0,0
522212,"AP","Guntur",30,0,0
522212,"AP","Guntur",30,0,0
522264,"AP","Guntur",30,0,0
522264,"AP","Guntur",30,0,0
522316,"AP","Guntur",30,0,0
522310,"AP","Guntur",30,0,0
522329,"AP","Guntur",30,0,0
522304,"AP","Guntur",30,0,0
522102,"AP","Guntur",30,0,0
522316,"AP","Guntur",30,0,0
522201,"AP","Guntur",30,0,0
522202,"AP","Guntur",30,0,0
522330,"AP","Guntur",30,0,0
522124,"AP","Guntur",30,0,0
522329,"AP","Guntur",30,0,0
522307,"AP","Guntur",30,0,0
522316,"AP","Guntur",30,0,0
522264,"AP","Guntur",30,0,0
522212,"AP","Guntur",30,0,0
522201,"AP","Guntur",30,0,0
522265,"AP","Guntur",30,0,0
522111,"AP","Guntur",30,0,0
522324,"AP","Guntur",30,0,0
522111,"AP","Guntur",30,0,0
522304,"AP","Guntur",30,0,0
522312,"AP","Guntur",30,0,0
522262,"AP","Guntur",30,0,0
517125,"AP","Chittoor",17,0,0
517247,"AP","Chittoor",17,0,0
517416,"AP","Chittoor",17,0,0
517130,"AP","Chittoor",17,0,0
517130,"AP","Chittoor",17,0,0
517408,"AP","Chittoor",17,0,0
517422,"AP","Chittoor",17,0,0
517417,"AP","Chittoor",17,0,0
517002,"AP","Chittoor",17,0,0
517408,"AP","Chittoor",17,0,0
517247,"AP","Chittoor",17,0,0
517422,"AP","Chittoor",17,0,0
517126,"AP","Chittoor",17,0,0
517422,"AP","Chittoor",17,0,0
517401,"AP","Chittoor",17,0,0
517408,"AP","Chittoor",17,0,0
517247,"AP","Chittoor",17,0,0
517125,"AP","Chittoor",17,0,0
517408,"AP","Chittoor",17,0,0
517127,"AP","Chittoor",17,0,0
517425,"AP","Chittoor",17,0,0
517125,"AP","Chittoor",17,0,0
517423,"AP","Chittoor",17,0,0
517432,"AP","Chittoor",17,0,0
517124,"AP","Chittoor",17,0,0
517423,"AP","Chittoor",17,0,0
517257,"AP","Chittoor",17,0,0
517319,"AP","Chittoor",17,0,0
517002,"AP","Chittoor",17,0,0
517247,"AP","Chittoor",17,0,0
517350,"AP","Chittoor",17,0,0
517370,"AP","Chittoor",17,0,0
517421,"AP","Chittoor",17,0,0
517127,"AP","Chittoor",17,0,0
517419,"AP","Chittoor",17,0,0
517419,"AP","Chittoor",17,0,0
517432,"AP","Chittoor",17,0,0
517124,"AP","Chittoor",17,0,0
517415,"AP","Chittoor",17,0,0
517004,"AP","Chittoor",17,0,0
517280,"AP","Chittoor",17,0,0
517421,"AP","Chittoor",17,0,0
517421,"AP","Chittoor",17,0,0
517125,"AP","Chittoor",17,0,0
517432,"AP","Chittoor",17,0,0
517125,"AP","Chittoor",17,0,0
517424,"AP","Chittoor",17,0,0
517425,"AP","Chittoor",17,0,0
517408,"AP","Chittoor",17,0,0
517126,"AP","Chittoor",17,0,0
517429,"AP","Chittoor",17,0,0
517123,"AP","Chittoor",17,0,0
517424,"AP","Chittoor",17,0,0
517126,"AP","Chittoor",17,0,0
517390,"AP","Chittoor",17,0,0
517425,"AP","Chittoor",17,0,0
517257,"AP","Chittoor",17,0,0
517391,"AP","Chittoor",17,0,0
517124,"AP","Chittoor",17,0,0
517425,"AP","Chittoor",17,0,0
517421,"AP","Chittoor",17,0,0
517418,"AP","Chittoor",17,0,0
517247,"AP","Chittoor",17,0,0
517429,"AP","Chittoor",17,0,0
517167,"AP","Chittoor",17,0,0
517422,"AP","Chittoor",17,0,0
517599,"AP","Chittoor",17,0,0
517132,"AP","Chittoor",17,0,0
517422,"AP","Chittoor",17,0,0
517424,"AP","Chittoor",17,0,0
517432,"AP","Chittoor",17,0,0
517423,"AP","Chittoor",17,0,0
517425,"AP","Chittoor",17,0,0
517167,"AP","Chittoor",17,0,0
517247,"AP","Chittoor",17,0,0
517350,"AP","Chittoor",17,0,0
517004,"AP","Chittoor",17,0,0
517131,"AP","Chittoor",17,0,0
517131,"AP","Chittoor",17,0,0
517257,"AP","Chittoor",17,0,0
517419,"AP","Chittoor",17,0,0
517408,"AP","Chittoor",17,0,0
517167,"AP","Chittoor",17,0,0
517351,"AP","Chittoor",17,0,0
517123,"AP","Chittoor",17,0,0
517319,"AP","Chittoor",17,0,0
517401,"AP","Chittoor",17,0,0
517417,"AP","Chittoor",17,0,0
517132,"AP","Chittoor",17,0,0
517001,"AP","Chittoor",17,0,0
517414,"AP","Chittoor",17,0,0
517425,"AP","Chittoor",17,0,0
517432,"AP","Chittoor",17,0,0
517125,"AP","Chittoor",17,0,0
517418,"AP","Chittoor",17,0,0
517125,"AP","Chittoor",17,0,0
517401,"AP","Chittoor",17,0,0
517422,"AP","Chittoor",17,0,0
517401,"AP","Chittoor",17,0,0
517426,"AP","Chittoor",17,0,0
517425,"AP","Chittoor",17,0,0
517130,"AP","Chittoor",17,0,0
517370,"AP","Chittoor",17,0,0
517280,"AP","Chittoor",17,0,0
517129,"AP","Chittoor",17,0,0
517001,"AP","Chittoor",17,0,0
517418,"AP","Chittoor",17,0,0
517422,"AP","Chittoor",17,0,0
517429,"AP","Chittoor",17,0,0
517129,"AP","Chittoor",17,0,0
517370,"AP","Chittoor",17,0,0
517408,"AP","Chittoor",17,0,0
517419,"AP","Chittoor",17,0,0
517422,"AP","Chittoor",17,0,0
517424,"AP","Chittoor",17,0,0
517426,"AP","Chittoor",17,0,0
517432,"AP","Chittoor",17,0,0
517417,"AP","Chittoor",17,0,0
517432,"AP","Chittoor",17,0,0
517325,"AP","Chittoor",17,0,0
517132,"AP","Chittoor",17,0,0
517167,"AP","Chittoor",17,0,0
517425,"AP","Chittoor",17,0,0
517124,"AP","Chittoor",17,0,0
517419,"AP","Chittoor",17,0,0
517129,"AP","Chittoor",17,0,0
517129,"AP","Chittoor",17,0,0
517257,"AP","Chittoor",17,0,0
517257,"AP","Chittoor",17,0,0
517423,"AP","Chittoor",17,0,0
517391,"AP","Chittoor",17,0,0
517408,"AP","Chittoor",17,0,0
517167,"AP","Chittoor",17,0,0
517391,"AP","Chittoor",17,0,0
517352,"AP","Chittoor",17,0,0
517127,"AP","Chittoor",17,0,0
517416,"AP","Chittoor",17,0,0
517004,"AP","Chittoor",17,0,0
517001,"AP","Chittoor",17,0,0
517418,"AP","Chittoor",17,0,0
517424,"AP","Chittoor",17,0,0
517416,"AP","Chittoor",17,0,0
517390,"AP","Chittoor",17,0,0
517418,"AP","Chittoor",17,0,0
517124,"AP","Chittoor",17,0,0
517408,"AP","Chittoor",17,0,0
517416,"AP","Chittoor",17,0,0
517599,"AP","Chittoor",17,0,0
517351,"AP","Chittoor",17,0,0
517408,"AP","Chittoor",17,0,0
517129,"AP","Chittoor",17,0,0
517129,"AP","Chittoor",17,0,0
517123,"AP","Chittoor",17,0,0
517599,"AP","Chittoor",17,0,0
517416,"AP","Chittoor",17,0,0
517401,"AP","Chittoor",17,0,0
517127,"AP","Chittoor",17,0,0
517247,"AP","Chittoor",17,0,0
517319,"AP","Chittoor",17,0,0
517257,"AP","Chittoor",17,0,0
517408,"AP","Chittoor",17,0,0
517132,"AP","Chittoor",17,0,0
517131,"AP","Chittoor",17,0,0
517132,"AP","Chittoor",17,0,0
517129,"AP","Chittoor",17,0,0
517247,"AP","Chittoor",17,0,0
517280,"AP","Chittoor",17,0,0
517125,"AP","Chittoor",17,0,0
517128,"AP","Chittoor",17,0,0
517351,"AP","Chittoor",17,0,0
517418,"AP","Chittoor",17,0,0
517419,"AP","Chittoor",17,0,0
517425,"AP","Chittoor",17,0,0
517130,"AP","Chittoor",17,0,0
517247,"AP","Chittoor",17,0,0
517351,"AP","Chittoor",17,0,0
517432,"AP","Chittoor",17,0,0
517401,"AP","Chittoor",17,0,0
517129,"AP","Chittoor",17,0,0
517350,"AP","Chittoor",17,0,0
517127,"AP","Chittoor",17,0,0
517414,"AP","Chittoor",17,0,0
517370,"AP","Chittoor",17,0,0
517391,"AP","Chittoor",17,0,0
517425,"AP","Chittoor",17,0,0
517426,"AP","Chittoor",17,0,0
517426,"AP","Chittoor",17,0,0
517127,"AP","Chittoor",17,0,0
517599,"AP","Chittoor",17,0,0
517167,"AP","Chittoor",17,0,0
517432,"AP","Chittoor",17,0,0
517432,"AP","Chittoor",17,0,0
517167,"AP","Chittoor",17,0,0
517131,"AP","Chittoor",17,0,0
517127,"AP","Chittoor",17,0,0
517425,"AP","Chittoor",17,0,0
517247,"AP","Chittoor",17,0,0
517257,"AP","Chittoor",17,0,0
517418,"AP","Chittoor",17,0,0
517131,"AP","Chittoor",17,0,0
517167,"AP","Chittoor",17,0,0
517132,"AP","Chittoor",17,0,0
517247,"AP","Chittoor",17,0,0
517419,"AP","Chittoor",17,0,0
517391,"AP","Chittoor",17,0,0
517247,"AP","Chittoor",17,0,0
517257,"AP","Chittoor",17,0,0
517390,"AP","Chittoor",17,0,0
517424,"AP","Chittoor",17,0,0
534313,"AP","West Godavari",15,0,0
517167,"AP","Chittoor",17,0,0
534211,"AP","West Godavari",15,0,0
534218,"AP","West Godavari",15,0,0
534245,"AP","West Godavari",15,0,0
534275,"AP","West Godavari",15,0,0
534217,"AP","West Godavari",15,0,0
534342,"AP","West Godavari",15,0,0
534156,"AP","West Godavari",15,0,0
518465,"AP","Kurnool",53,0,0
518442,"AP","Kurnool",53,0,0
518004,"AP","Kurnool",53,0,0
534275,"AP","West Godavari",15,0,0
534268,"AP","West Godavari",15,0,0
534198,"AP","West Godavari",15,0,0
534216,"AP","West Godavari",15,0,0
534269,"AP","West Godavari",15,0,0
534266,"AP","West Godavari",15,0,0
534315,"AP","West Godavari",15,0,0
534199,"AP","West Godavari",15,0,0
534328,"AP","West Godavari",15,0,0
534176,"AP","West Godavari",15,0,0
531083,"AP","Visakhapatnam",14,0,1
531077,"AP","Visakhapatnam",14,0,1
534202,"AP","West Godavari",15,0,0
534146,"AP","West Godavari",15,0,0
534165,"AP","West Godavari",15,0,0
534146,"AP","West Godavari",15,0,0
534316,"AP","West Godavari",15,0,0
534280,"AP","West Godavari",15,0,0
534237,"AP","West Godavari",15,0,0
534237,"AP","West Godavari",15,0,0
534341,"AP","West Godavari",15,0,0
534280,"AP","West Godavari",15,0,0
534199,"AP","West Godavari",15,0,0
534222,"AP","West Godavari",15,0,0
534208,"AP","West Godavari",15,0,0
534230,"AP","West Godavari",15,0,0
534265,"AP","West Godavari",15,0,0
534227,"AP","West Godavari",15,0,0
534302,"AP","West Godavari",15,0,0
534134,"AP","West Godavari",15,0,0
534265,"AP","West Godavari",15,0,0
534266,"AP","West Godavari",15,0,0
534238,"AP","West Godavari",15,0,0
534301,"AP","West Godavari",15,0,0
534235,"AP","West Godavari",15,0,0
534202,"AP","West Godavari",15,0,0
534268,"AP","West Godavari",15,0,0
534411,"AP","West Godavari",15,0,0
534301,"AP","West Godavari",15,0,0
534318,"AP","West Godavari",15,0,0
534324,"AP","West Godavari",15,0,0
534199,"AP","West Godavari",15,0,0
534238,"AP","West Godavari",15,0,0
534313,"AP","West Godavari",15,0,0
534269,"AP","West Godavari",15,0,0
534268,"AP","West Godavari",15,0,0
534225,"AP","West Godavari",15,0,0
534208,"AP","West Godavari",15,0,0
534236,"AP","West Godavari",15,0,0
518346,"AP","Kurnool",53,0,0
518452,"AP","Kurnool",53,0,0
518347,"AP","Kurnool",53,0,0
518347,"AP","Kurnool",53,0,0
518432,"AP","Kurnool",53,0,0
518360,"AP","Kurnool",53,0,0
518313,"AP","Kurnool",53,0,0
534201,"AP","West Godavari",15,0,0
518222,"AP","Kurnool",53,0,0
534186,"AP","West Godavari",15,0,0
534235,"AP","West Godavari",15,0,0
534245,"AP","West Godavari",15,0,0
534326,"AP","West Godavari",15,0,0
534313,"AP","West Godavari",15,0,0
534123,"AP","West Godavari",15,0,0
534215,"AP","West Godavari",15,0,0
534243,"AP","West Godavari",15,0,0
534281,"AP","West Godavari",15,0,0
534330,"AP","West Godavari",15,0,0
534196,"AP","West Godavari",15,0,0
534235,"AP","West Godavari",15,0,0
534318,"AP","West Godavari",15,0,0
534326,"AP","West Godavari",15,0,0
534207,"AP","West Godavari",15,0,0
534265,"AP","West Godavari",15,0,0
534239,"AP","West Godavari",15,0,0
534247,"AP","West Godavari",15,0,0
534320,"AP","West Godavari",15,0,0
534280,"AP","West Godavari",15,0,0
534176,"AP","West Godavari",15,0,0
521331,"AP","Krishna",28,0,0
521150,"AP","Krishna",28,0,0
521157,"AP","Krishna",28,0,0
521001,"AP","Krishna",28,0,0
521132,"AP","Krishna",28,0,0
521131,"AP","Krishna",28,0,0
521126,"AP","Krishna",28,0,0
521120,"AP","Krishna",28,0,0
521122,"AP","Krishna",28,0,0
521369,"AP","Krishna",28,0,0
521121,"AP","Krishna",28,0,0
521133,"AP","Krishna",28,0,0
521138,"AP","Krishna",28,0,0
521122,"AP","Krishna",28,0,0
521120,"AP","Krishna",28,0,0
521157,"AP","Krishna",28,0,0
521122,"AP","Krishna",28,0,0
521131,"AP","Krishna",28,0,0
521158,"AP","Krishna",28,0,0
521331,"AP","Krishna",28,0,0
521150,"AP","Krishna",28,0,0
521366,"AP","Krishna",28,0,0
521138,"AP","Krishna",28,0,0
521162,"AP","Krishna",28,0,0
521135,"AP","Krishna",28,0,0
521002,"AP","Krishna",28,0,0
521131,"AP","Krishna",28,0,0
521162,"AP","Krishna",28,0,0
518396,"AP","Kurnool",53,0,0
518465,"AP","Kurnool",53,0,0
521122,"AP","Krishna",28,0,0
521120,"AP","Krishna",28,0,0
521366,"AP","Krishna",28,0,0
521125,"AP","Krishna",28,0,0
521150,"AP","Krishna",28,0,0
521001,"AP","Krishna",28,0,0
521366,"AP","Krishna",28,0,0
521158,"AP","Krishna",28,0,0
521120,"AP","Krishna",28,0,0
521120,"AP","Krishna",28,0,0
521120,"AP","Krishna",28,0,0
521369,"AP","Krishna",28,0,0
521120,"AP","Krishna",28,0,0
521002,"AP","Krishna",28,0,0
521157,"AP","Krishna",28,0,0
521366,"AP","Krishna",28,0,0
521001,"AP","Krishna",28,0,0
521122,"AP","Krishna",28,0,0
521133,"AP","Krishna",28,0,0
521184,"AP","Krishna",28,0,0
521157,"AP","Krishna",28,0,0
521328,"AP","Krishna",28,0,0
521001,"AP","Krishna",28,0,0
521131,"AP","Krishna",28,0,0
521001,"AP","Krishna",28,0,0
521356,"AP","Krishna",28,0,0
521002,"AP","Krishna",28,0,0
521002,"AP","Krishna",28,0,0
521156,"AP","Krishna",28,0,0
521002,"AP","Krishna",28,0,0
521150,"AP","Krishna",28,0,0
521002,"AP","Krishna",28,0,0
521149,"AP","Krishna",28,0,0
521003,"AP","Krishna",28,0,0
521366,"AP","Krishna",28,0,0
521366,"AP","Krishna",28,0,0
521122,"AP","Krishna",28,0,0
521332,"AP","Krishna",28,0,0
521356,"AP","Krishna",28,0,0
521162,"AP","Krishna",28,0,0
521162,"AP","Krishna",28,0,0
521120,"AP","Krishna",28,0,0
521125,"AP","Krishna",28,0,0
521356,"AP","Krishna",28,0,0
521136,"AP","Krishna",28,0,0
521136,"AP","Krishna",28,0,0
521366,"AP","Krishna",28,0,0
521369,"AP","Krishna",28,0,0
521157,"AP","Krishna",28,0,0
521149,"AP","Krishna",28,0,0
521125,"AP","Krishna",28,0,0
521122,"AP","Krishna",28,0,0
521156,"AP","Krishna",28,0,0
521126,"AP","Krishna",28,0,0
521131,"AP","Krishna",28,0,0
521131,"AP","Krishna",28,0,0
521135,"AP","Krishna",28,0,0
521369,"AP","Krishna",28,0,0
521125,"AP","Krishna",28,0,0
521132,"AP","Krishna",28,0,0
521356,"AP","Krishna",28,0,0
521136,"AP","Krishna",28,0,0
521122,"AP","Krishna",28,0,0
521366,"AP","Krishna",28,0,0
521366,"AP","Krishna",28,0,0
534112,"AP","West Godavari",15,0,0
534124,"AP","West Godavari",15,0,0
534330,"AP","West Godavari",15,0,0
534269,"AP","West Godavari",15,0,0
534198,"AP","West Godavari",15,0,0
534237,"AP","West Godavari",15,0,0
534217,"AP","West Godavari",15,0,0
534320,"AP","West Godavari",15,0,0
534196,"AP","West Godavari",15,0,0
534123,"AP","West Godavari",15,0,0
534156,"AP","West Godavari",15,0,0
534210,"AP","West Godavari",15,0,0
534328,"AP","West Godavari",15,0,0
534315,"AP","West Godavari",15,0,0
534216,"AP","West Godavari",15,0,0
534204,"AP","West Godavari",15,0,0
534281,"AP","West Godavari",15,0,0
534350,"AP","West Godavari",15,0,0
534199,"AP","West Godavari",15,0,0
534266,"AP","West Godavari",15,0,0
534315,"AP","West Godavari",15,0,0
534280,"AP","West Godavari",15,0,0
534302,"AP","West Godavari",15,0,0
534198,"AP","West Godavari",15,0,0
534318,"AP","West Godavari",15,0,0
534267,"AP","West Godavari",15,0,0
534126,"AP","West Godavari",15,0,0
518442,"AP","Kurnool",53,0,0
518313,"AP","Kurnool",53,0,0
534166,"AP","West Godavari",15,0,0
534166,"AP","West Godavari",15,0,0
534225,"AP","West Godavari",15,0,0
534275,"AP","West Godavari",15,0,0
534328,"AP","West Godavari",15,0,0
534122,"AP","West Godavari",15,0,0
534230,"AP","West Godavari",15,0,0
534265,"AP","West Godavari",15,0,0
534247,"AP","West Godavari",15,0,0
534134,"AP","West Godavari",15,0,0
534238,"AP","West Godavari",15,0,0
534222,"AP","West Godavari",15,0,0
534411,"AP","West Godavari",15,0,0
534207,"AP","West Godavari",15,0,0
534250,"AP","West Godavari",15,0,0
534318,"AP","West Godavari",15,0,0
534134,"AP","West Godavari",15,0,0
534146,"AP","West Godavari",15,0,0
534243,"AP","West Godavari",15,0,0
534206,"AP","West Godavari",15,0,0
534281,"AP","West Godavari",15,0,0
534124,"AP","West Godavari",15,0,0
534324,"AP","West Godavari",15,0,0
534156,"AP","West Godavari",15,0,0
534330,"AP","West Godavari",15,0,0
534266,"AP","West Godavari",15,0,0
534217,"AP","West Godavari",15,0,0
534156,"AP","West Godavari",15,0,0
534315,"AP","West Godavari",15,0,0
534198,"AP","West Godavari",15,0,0
534112,"AP","West Godavari",15,0,0
534217,"AP","West Godavari",15,0,0
534315,"AP","West Godavari",15,0,0
534250,"AP","West Godavari",15,0,0
534101,"AP","West Godavari",15,0,0
534166,"AP","West Godavari",15,0,0
534342,"AP","West Godavari",15,0,0
534305,"AP","West Godavari",15,0,0
534329,"AP","West Godavari",15,0,0
534342,"AP","West Godavari",15,0,0
534206,"AP","West Godavari",15,0,0
534210,"AP","West Godavari",15,0,0
534237,"AP","West Godavari",15,0,0
534206,"AP","West Godavari",15,0,0
534341,"AP","West Godavari",15,0,0
534176,"AP","West Godavari",15,0,0
521328,"AP","Krishna",28,0,0
521150,"AP","Krishna",28,0,0
521002,"AP","Krishna",28,0,0
534301,"AP","West Godavari",15,0,0
534134,"AP","West Godavari",15,0,0
534195,"AP","West Godavari",15,0,0
521130,"AP","Krishna",28,0,0
534235,"AP","West Godavari",15,0,0
534329,"AP","West Godavari",15,0,0
534316,"AP","West Godavari",15,0,0
534338,"AP","West Godavari",15,0,0
534202,"AP","West Godavari",15,0,0
534156,"AP","West Godavari",15,0,0
534196,"AP","West Godavari",15,0,0
534197,"AP","West Godavari",15,0,0
534112,"AP","West Godavari",15,0,0
534266,"AP","West Godavari",15,0,0
534198,"AP","West Godavari",15,0,0
534146,"AP","West Godavari",15,0,0
534302,"AP","West Godavari",15,0,0
534126,"AP","West Godavari",15,0,0
534313,"AP","West Godavari",15,0,0
534324,"AP","West Godavari",15,0,0
534236,"AP","West Godavari",15,0,0
534225,"AP","West Godavari",15,0,0
534350,"AP","West Godavari",15,0,0
534195,"AP","West Godavari",15,0,0
534166,"AP","West Godavari",15,0,0
534186,"AP","West Godavari",15,0,0
534236,"AP","West Godavari",15,0,0
534350,"AP","West Godavari",15,0,0
534260,"AP","West Godavari",15,0,0
534318,"AP","West Godavari",15,0,0
534198,"AP","West Godavari",15,0,0
534342,"AP","West Godavari",15,0,0
534227,"AP","West Godavari",15,0,0
534250,"AP","West Godavari",15,0,0
523327,"AP","Prakasam",23,0,0
534302,"AP","West Godavari",15,0,0
534235,"AP","West Godavari",15,0,0
534211,"AP","West Godavari",15,0,0
534145,"AP","West Godavari",15,0,0
534318,"AP","West Godavari",15,0,0
534123,"AP","West Godavari",15,0,0
534134,"AP","West Godavari",15,0,0
534195,"AP","West Godavari",15,0,0
534122,"AP","West Godavari",15,0,0
534269,"AP","West Godavari",15,0,0
534266,"AP","West Godavari",15,0,0
534207,"AP","West Godavari",15,0,0
534145,"AP","West Godavari",15,0,0
534197,"AP","West Godavari",15,0,0
534267,"AP","West Godavari",15,0,0
534208,"AP","West Godavari",15,0,0
534328,"AP","West Godavari",15,0,0
534210,"AP","West Godavari",15,0,0
534112,"AP","West Godavari",15,0,0
534134,"AP","West Godavari",15,0,0
534411,"AP","West Godavari",15,0,0
534411,"AP","West Godavari",15,0,0
534350,"AP","West Godavari",15,0,0
534218,"AP","West Godavari",15,0,0
534316,"AP","West Godavari",15,0,0
534315,"AP","West Godavari",15,0,0
534186,"AP","West Godavari",15,0,0
534267,"AP","West Godavari",15,0,0
534301,"AP","West Godavari",15,0,0
534313,"AP","West Godavari",15,0,0
534320,"AP","West Godavari",15,0,0
534411,"AP","West Godavari",15,0,0
534444,"AP","West Godavari",15,0,0
534320,"AP","West Godavari",15,0,0
534209,"AP","West Godavari",15,0,0
534315,"AP","West Godavari",15,0,0
534260,"AP","West Godavari",15,0,0
534196,"AP","West Godavari",15,0,0
534301,"AP","West Godavari",15,0,0
534260,"AP","West Godavari",15,0,0
534244,"AP","West Godavari",15,0,0
534218,"AP","West Godavari",15,0,0
534315,"AP","West Godavari",15,0,0
534316,"AP","West Godavari",15,0,0
534111,"AP","West Godavari",15,0,0
534122,"AP","West Godavari",15,0,0
